,layout.V1,layout.V2
779,-70.0700189243427,-573.444500091967
780,182.871062074161,91.92656974473991
781,-253.114890257906,288.33751834898703
782,221.217636082963,114.493294488542
783,227.352210942244,630.761115268318
784,-616.5563762905269,-511.385542952388
785,-456.664854448986,-584.307784302273
786,305.431281569992,-360.852841428382
787,92.15772952273001,-407.52711721260005
788,-51.386292678095295,-494.15191395183194
789,-682.919269265851,-346.16157176004504
790,450.470908537199,209.616509347006
791,-548.115992142285,308.303685070995
792,-188.537105544016,-440.14146860831397
793,66.0097233261924,269.50650938757
794,106.370828374798,-361.944002970682
795,-399.128980921712,-702.4209088031059
796,-730.986413186993,-429.849752485584
797,-287.399369414965,251.327347603739
798,-231.939085553489,-290.248935520043
799,-416.99963584119905,508.567253505897
